Gene	Year	Citekey	Entity	Tier
TMEM30A	2011	morinFrequentMutationHistonemodifying2011	FL	2
TMEM30A	2011	morinFrequentMutationHistonemodifying2011	DLBCL	1
TMEM63A	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
TMSB4X	2023	drevalGeneticSubdivisionsFollicular2023	FL	1
TMSB4X	2017	reddyGeneticFunctionalDrivers2017	DLBCL	1
TMSL3	2012	lohrDiscoveryPrioritizationSomatic2012	DLBCL	2
TNF	2012	lohrDiscoveryPrioritizationSomatic2012	DLBCL	2
TNFAIP3	2009	schmitzTNFAIP3A20Tumor2009	PMBL	1
TNFAIP3	2023	drevalGeneticSubdivisionsFollicular2023	FL	1
TNFAIP3	2009	compagnoMutationsMultipleGenes2009	DLBCL	1
TNFAIP3	2011	rossiAlterationBIRC3Multiple2011	MZL	1
TNFRSF14	2022	maSubtypespecificCooccurringGenetic2022	BL	2
TNFRSF14	2010	cheungAcquiredTNFRSF14Mutations2010	FL	1
TNFRSF14	2011	morinFrequentMutationHistonemodifying2011	DLBCL	1
TNFRSF14	2016	spinaGeneticsNodalMarginal2016	MZL	1
TNIP1	2018	tiacciPervasiveMutationsJAKSTAT2018	PMBL	2
TNIP2	2017	vandenbrandRecurrentMutationsGenes2017	MZL	2
TNPO1	2020	fanComprehensiveCharacterizationDriver2020	DLBCL	3
TNRC6B	2013	beaLandscapeSomaticMutations2013	MCL	2
TOP2A	2012	schmitzBurkittLymphomaPathogenesis2012	BL	2
TOX	2017	reddyGeneticFunctionalDrivers2017	DLBCL	1
TP53	2018	tiacciPervasiveMutationsJAKSTAT2018	PMBL	1
TP53	2011	morinFrequentMutationHistonemodifying2011	FL	1
TP53	2011	morinFrequentMutationHistonemodifying2011	DLBCL	1
TP53	2013	beaLandscapeSomaticMutations2013	MCL	1
TP53	2012	rossiCodingGenomeSplenic2012	MZL	1
TP53	2004	wildaInactivationARFMDM2p53Pathway2004	BL	1
TPP1	2021	hubschmannMutationalMechanismsShaping2021	FL	2
TPR	2020	fanComprehensiveCharacterizationDriver2020	DLBCL	3
TPRKB	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
TPST2	2012	loveGeneticLandscapeMutations2012	BL	3
TPTE	2022	maSubtypespecificCooccurringGenetic2022	FL	2
TRAF3	2011	rossiAlterationBIRC3Multiple2011	MZL	1
TRAF3	2011	pasqualucciAnalysisCodingGenome2011	DLBCL	2
TRAF3	2012	ottoGeneticLesionsTRAF32012	PMBL	1
TRAF6	2021	hubschmannMutationalMechanismsShaping2021	DLBCL	2
TRIM2	2015	novakWholeexomeAnalysisReveals2015	DLBCL	2
TRIM37	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
TRIP11	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
TRIP11	2015	reichelFlowSortingExome2015	PMBL	2
TRPM6	2013	beaLandscapeSomaticMutations2013	MCL	2
TRRAP	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
TRRAP	2012	rossiCodingGenomeSplenic2012	MZL	2
TSC2	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
TSC22D1	2011	pasqualucciAnalysisCodingGenome2011	DLBCL	2
TSHZ2	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
TTN	2022	burkhardtClinicalRelevanceMolecular2022	BL	2
TYRO3	2020	fanComprehensiveCharacterizationDriver2020	DLBCL	3
UBE2A	2015	reichelFlowSortingExome2015	PMBL	1
UBE2A	2012	lohrDiscoveryPrioritizationSomatic2012	DLBCL	1
UBE2J1	2018	schmitzGeneticsPathogenesisDiffuse2018	DLBCL	2
UBR5	2017	albuquerqueEnhancingKnowledgeDiscovery2017	DLBCL	2
UBR5	2020	pararajalingamCodingNoncodingDrivers2020	MCL	1
UBXN11	2020	fanComprehensiveCharacterizationDriver2020	DLBCL	3
UBXN2B	2020	fanComprehensiveCharacterizationDriver2020	DLBCL	3
UHRF1BP1	2017	albuquerqueEnhancingKnowledgeDiscovery2017	DLBCL	2
UHRF1BP1L	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
UNC13B	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
UNC5B	2021	hubschmannMutationalMechanismsShaping2021	DLBCL	2
UNC5C	2012	lohrDiscoveryPrioritizationSomatic2012	DLBCL	2
UNC5D	2012	lohrDiscoveryPrioritizationSomatic2012	DLBCL	2
UQCRC1	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
USH2A	2013	parryWholeExomeSequencing2013	MZL	2
USP7	2019	grandeGenomewideDiscoverySomatic2019	BL	1
USP7	2018	arthurGenomewideDiscoverySomatic2018	DLBCL	2
VANGL1	2020	fanComprehensiveCharacterizationDriver2020	DLBCL	3
VAX1	2012	lohrDiscoveryPrioritizationSomatic2012	DLBCL	2
VMA21	2021	hubschmannMutationalMechanismsShaping2021	FL	1
VMP1	2019	mottokIntegrativeGenomicAnalysis2019	PMBL	2
VPS13A	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
VWA7	2022	burkhardtClinicalRelevanceMolecular2022	BL	2
WAC	2017	reddyGeneticFunctionalDrivers2017	DLBCL	3
WAC	2012	rossiCodingGenomeSplenic2012	MZL	2
WDFY3	2013	morinMutationalStructuralAnalysis2013	DLBCL	2
WDR65	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
WDR66	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
WDR67	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
WDR7	2019	paneaWholeGenomeLandscape2019	BL	3
WDR87	2021	dunsCharacterizationDLBCLPMBL2021	PMBL	2
WDR90	2012	schmitzBurkittLymphomaPathogenesis2012	BL	2
WEE1	2015	reichelFlowSortingExome2015	PMBL	1
WEE1	2018	schmitzGeneticsPathogenesisDiffuse2018	DLBCL	1
WHAMM	2012	schmitzBurkittLymphomaPathogenesis2012	BL	2
WIF1	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
WNK1	2023	thomasGeneticSubgroupsInform2023	BL	1
WNK1	2017	jalladesExomeSequencingIdentifies2017	MZL	2
WNK1	2021	hubschmannMutationalMechanismsShaping2021	DLBCL	2
WNK2	2019	paneaWholeGenomeLandscape2019	BL	2
WNK4	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
WT1	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
XDH	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
XIRP2	2023	russler-germainMutationsAssociatedProgression2023	FL	2
XPO1	2016	jardinRecurrentMutationsExportin2016	PMBL	1
XPO1	2016	mareschalWholeExomeSequencing2016	DLBCL	1
YY1	2017	reddyGeneticFunctionalDrivers2017	DLBCL	2
YY1AP1	2012	schmitzBurkittLymphomaPathogenesis2012	BL	2
ZAN	2022	burkhardtClinicalRelevanceMolecular2022	BL	2
ZBTB7A	2022	burkhardtClinicalRelevanceMolecular2022	BL	2
ZBTB7A	2017	reddyGeneticFunctionalDrivers2017	DLBCL	3
ZC3H12A	2018	chapuyMolecularSubtypesDiffuse2018	DLBCL	1
ZCCHC11	2018	tiacciPervasiveMutationsJAKSTAT2018	PMBL	2
ZCCHC7	2018	arthurGenomewideDiscoverySomatic2018	DLBCL	2
ZEB2	2017	reddyGeneticFunctionalDrivers2017	DLBCL	2
ZFAT	2017	reddyGeneticFunctionalDrivers2017	DLBCL	3
ZFP36L1	2019	paneaWholeGenomeLandscape2019	BL	2
ZFP36L1	2011	morinFrequentMutationHistonemodifying2011	DLBCL	1
ZFP36L1	2015	reichelFlowSortingExome2015	PMBL	1
ZFX	2017	reddyGeneticFunctionalDrivers2017	DLBCL	2
ZIC4	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
ZMYM4	2020	fanComprehensiveCharacterizationDriver2020	DLBCL	3
ZNF117	2014	zhangGenomicLandscapeMantle2014	MCL	2
ZNF217	2021	hubschmannMutationalMechanismsShaping2021	DLBCL	2
ZNF217	2015	reichelFlowSortingExome2015	PMBL	2
ZNF229	2012	loveGeneticLandscapeMutations2012	BL	3
ZNF292	2017	reddyGeneticFunctionalDrivers2017	DLBCL	1
ZNF296	2014	zhangGenomicLandscapeMantle2014	MCL	2
ZNF354A	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
ZNF366	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
ZNF385B	2012	lohrDiscoveryPrioritizationSomatic2012	DLBCL	2
ZNF423	2018	chapuyMolecularSubtypesDiffuse2018	DLBCL	2
ZNF439	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
ZNF474	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
ZNF521	2011	pasqualucciAnalysisCodingGenome2011	DLBCL	2
ZNF608	2017	krysiakRecurrentSomaticMutations2017	FL	2
ZNF608	2013	morinMutationalStructuralAnalysis2013	DLBCL	1
ZNF700	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
ZNF790	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
ZNF814	2020	fanComprehensiveCharacterizationDriver2020	DLBCL	3
ZNF85	2022	burkhardtClinicalRelevanceMolecular2022	BL	2
ZNF91	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
ZP1	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
ZWILCH	2011	pasqualucciAnalysisCodingGenome2011	DLBCL	2
