pmid	doi	title	Hugo_Symbol
22895079	10.4161/cbt.21460	Oridonin in combination with imatinib exerts synergetic anti-leukemia effect in Ph+ acute lymphoblastic leukemia cells in vitro by inhibiting activation of LYN/mTOR signaling pathway.	MTOR
21926965	10.1038/leu.2011.248	Involvement of the Syk-mTOR pathway in follicular lymphoma cell invasion and angiogenesis.	MTOR
21631271	10.5858/2009-0691-OA.1	Uniform expression of Notch1, suppressor of B-cell-specific gene expression, in plasmablastic lymphoma.	MTOR
19757306	10.3109/10428190903207548	Exploring mammalian target of rapamycin (mTOR) inhibition for treatment of mantle cell lymphoma and other hematologic malignancies.	MTOR
19489223		[Activation and clinicopathologic significance of AKT/mTOR signaling pathway in diffuse large B-cell lymphoma].	MTOR
18596736	10.1038/leu.2008.178	Interleukin-4 stimulates proliferation and growth of T-cell acute lymphoblastic leukemia cells by activating mTOR signaling.	MTOR
17363738	10.1182/blood-2006-08-039883	Notch signals positively regulate activity of the mTOR pathway in T-cell acute lymphoblastic leukemia.	MTOR
17110454	10.1182/blood-2006-08-042192	mTOR-dependent synthesis of Bcl-3 controls the retraction of fibrin clots by activated human platelets.	MTOR
32749680	10.1002/jcp.29943	Light-emitting diode irradiation induces AKT/mTOR-mediated apoptosis in human pancreatic cancer cells and xenograft mouse model.	MTOR
29185784	10.1089/dna.2017.3922	miR-21 Inhibitors Modulate Biological Functions of Gastric Cancer Cells via PTEN/PI3K/mTOR Pathway.	MTOR
28192480	10.1371/journal.pone.0170771	mTOR activity in AIDS-related diffuse large B-cell lymphoma.	MTOR
27267853	10.1158/1078-0432.CCR-16-0609	Recurrent Mutations in the MTOR Regulator RRAGC in Follicular Lymphoma.	MTOR
27147575	10.18632/oncotarget.9061	Co-expression of PD-L1 and p-AKT is associated with poor prognosis in diffuse large B-cell lymphoma via PD-1/PD-L1 axis activating intracellular AKT/mTOR pathway in tumor cells.	MTOR
25215588	10.3390/molecules190914304	Inhibition of the PI3K/Akt/mTOR signaling pathway in diffuse large B-cell lymphoma: current knowledge and clinical significance.	MTOR
22473959	10.1084/jem.20111470	Vital roles of mTOR complex 2 in Notch-driven thymocyte differentiation and leukemia.	MTOR
21861134	10.1007/s00432-011-1037-6	Down-regulation of JAK1 by RNA interference inhibits growth of the lung cancer cell line A549 and interferes with the PI3K/mTOR pathway.	MTOR
21334199	10.1016/j.ejca.2011.01.003	Lack of compensatory pAKT activation and eIF4E phosphorylation of lymphoma cells towards mTOR inhibitor, RAD001.	MTOR
19225536	10.1038/leu.2008.348	Stabilization and activation of p53 downregulates mTOR signaling through AMPK in mantle cell lymphoma.	MTOR
19176054		[Study on activation of AKT/mTOR pathway in anaplastic large cell lymphoma].	MTOR
18339899	10.1182/blood-2007-07-103481	Distinct functional significance of Akt and mTOR constitutive activation in mantle cell lymphoma.	MTOR
35191952	10.1158/1541-7786.MCR-21-0729	PARK2 regulates eIF4B-driven lymphomagenesis.	MTOR
35105670	10.1158/1541-7786.MCR-21-0729	PARK2 regulates eIF4B-driven lymphomagenesis.	MTOR
7822316	10.1074/jbc.270.2.815	Isolation of a protein target of the FKBP12-rapamycin complex in mammalian cells.	MTOR
30720463	10.1172/JCI98288	Follicular lymphoma-associated mutations in vacuolar ATPase ATP6V1B2 activate autophagic flux and mTOR.	MTOR
22094587	10.1038/leu.2011.322	Silencing of ETV6/RUNX1 abrogates PI3K/AKT/mTOR signaling and impairs reconstitution of leukemia in xenografts.	MTOR
20354178	10.1158/0008-5472.CAN-09-4072	The antidepressant sertraline inhibits translation initiation by curtailing mammalian target of rapamycin signaling.	MTOR
19321861	10.1182/blood-2008-09-179762	A proliferation-inducing ligand mediates follicular lymphoma B-cell proliferation and cyclin D1 expression through phosphatidylinositol 3-kinase-regulated mammalian target of rapamycin activation.	MTOR
18769147	10.4161/cc.7.18.6733	GSK-3beta inhibition: at the crossroad between Akt and mTOR constitutive activation to enhance cyclin D1 protein stability in mantle cell lymphoma.	MTOR
26362858	10.1007/s12185-015-1858-1	Rapamycin restores p14, p15 and p57 expression and inhibits the mTOR/p70S6K pathway in acute lymphoblastic leukemia cells.	MTOR
26043155	10.1080/15548627.2015.1055439	TNFAIP3 promotes survival of CD4 T cells by restricting MTOR and promoting autophagy.	MTOR
25915427	10.18632/oncotarget.3802	MicroRNA-451 regulates stemness of side population cells via PI3K/Akt/mTOR signaling pathway in multiple myeloma.	MTOR
25909227	10.18632/oncotarget.3729	MicroRNA-21 plays an oncogenic role by targeting FOXO1 and activating the PI3K/AKT pathway in diffuse large B-cell lymphoma.	MTOR
26917778	10.1182/blood-2015-02-629485	4EBP1/c-MYC/PUMA and NF-κB/EGR1/BIM pathways underlie cytotoxicity of mTOR dual inhibitors in malignant lymphoid cells.	MTOR
25124033	10.1074/jbc.M114.575571	Degradation of Tiam1 by casein kinase 1 and the SCFβTrCP ubiquitin ligase controls the duration of mTOR-S6K signaling.	MTOR
18704194	10.1172/JCI33337	Ablation of PI3K blocks BCR-ABL leukemogenesis in mice, and a dual PI3K/mTOR inhibitor prevents expansion of human BCR-ABL+ leukemia cells.	MTOR
